Participant_ID,Dates,Distance
p01,2020-06-07,-3.3270164955609607
p01,2020-06-08,-2.385017531119422
p01,2020-06-09,-2.106600892712872
p01,2020-06-10,-1.9552783878776698
p01,2020-06-11,-1.4597735722131757
p01,2020-06-12,-2.1875698361241933
p01,2020-06-13,-2.724540743972841
p01,2020-06-14,-3.5598950743620206
p01,2020-06-15,-2.6178961099186973
p01,2020-06-16,-2.339479471513527
p01,2020-06-17,-2.1881569666755962
p01,2020-06-18,-1.6926521510122265
p01,2020-06-19,-2.420448414924395
p01,2020-06-20,-2.9574193227693835
p01,2020-06-21,-3.792773653160199
p01,2020-06-22,-2.850774688716492
p01,2020-06-23,-2.572358050310616
p01,2020-06-24,-2.421035545473522
p01,2020-06-25,-1.9255307298118967
p01,2020-06-26,-2.653326993724598
p01,2020-06-27,-3.1902979015695307
p01,2020-06-28,-4.025652231960148
p01,2020-06-29,-3.0836532675157677
p01,2020-06-30,-2.8052366291112723
p01,2020-07-01,-2.653914124274301
p01,2020-07-02,-2.1584093086109464
p01,2020-07-03,-2.886205572524122
p01,2020-07-04,-3.423176480369679
p01,2020-07-05,-4.258530810760098
p01,2020-07-06,-3.316531846317956
p01,2020-07-07,-3.038115207910144
p01,2020-07-08,-2.886792703073959
p01,2020-07-09,-2.391287887411334
p01,2020-07-10,-3.1190841513250036
p01,2020-07-11,-3.6560550591697125
p01,2020-07-12,-4.491409389558276
p01,2020-07-13,-3.5494104251172307
p01,2020-07-14,-3.2709937867090173
p01,2020-07-15,-3.1196712818736163
p01,2020-07-16,-2.6241664662117214
p01,2020-07-17,-3.3519627301213277
p01,2020-07-18,-3.888933637966255
p01,2020-07-19,-4.724287968358226
p01,2020-07-20,-3.782289003915026
p01,2020-07-21,-3.503872365507889
p01,2020-07-22,-3.3525498606726627
p01,2020-07-23,-2.8570450450094342
p01,2020-07-24,-3.584841308921531
p01,2020-07-25,-4.121812216766403
p01,2020-07-26,-4.957166547157289
p01,2020-07-27,-4.015167582715781
p01,2020-07-28,-3.736750944309585
p01,2020-07-29,-3.585428439474053
p01,2020-07-30,-3.089923623809823
p01,2020-07-31,-3.817719887721733
p01,2020-08-01,-4.35469079556655
p01,2020-08-02,-5.190045125958348
p01,2020-08-03,-4.248046161513576
p01,2020-08-04,-3.969629523108458
p01,2020-08-05,-3.8183070182719794
p01,2020-08-06,-3.3228022026088717
p01,2020-08-07,-4.050598466521935
p01,2020-08-08,-4.587569374366584
p01,2020-08-09,-5.4229237047565295
p01,2020-08-10,-4.480924740311372
p01,2020-08-11,-4.2025081019073305
p01,2020-08-12,-4.051185597071637
p01,2020-08-13,-3.555680781408543
p01,2020-08-14,-4.28347704531826
p01,2020-08-15,-4.8204479531668465
p01,2020-08-16,-5.655802283556478
p01,2020-08-17,-4.713803319112127
p01,2020-08-18,-4.435386680707242
p01,2020-08-19,-4.284064175871295
p01,2020-08-20,-3.7885593602075924
p01,2020-08-21,-4.516355624117784
p01,2020-08-22,-5.05332653196688
p01,2020-08-23,-5.888680862355542
p01,2020-08-24,-4.9466818979128355
p01,2020-08-25,-4.668265259507898
p01,2020-08-26,-4.5169427546709535
p01,2020-08-27,-4.02143793900798
p01,2020-08-28,-4.749234202918665
p01,2020-08-29,-5.286205110763422
p01,2020-08-30,-6.121559441154606
p01,2020-08-31,-5.17956047671211
p01,2020-09-01,-4.9011438383049875
p01,2020-09-02,-4.749821333468879
p01,2020-09-03,-4.254316517805692
p01,2020-09-04,-4.982112781718189
p01,2020-09-05,-5.51908368956357
p01,2020-09-06,-6.354438019953669
p01,2020-09-07,-5.412439055509905
p01,2020-09-08,-5.134022417105642
p01,2020-09-09,-4.982699912269657
p01,2020-09-10,-4.4871950966067
p01,2020-09-11,-5.214991360518391
p01,2020-09-12,-5.751962268363717
p01,2020-09-13,-6.587316598753619
p01,2020-09-14,-5.645317634313574
p01,2020-09-15,-5.366900995906297
p01,2020-09-16,-5.215578491069315
p01,2020-09-17,-4.72007367540575
p01,2020-09-18,-5.447869939318595
p01,2020-09-19,-5.984840847163752
p01,2020-09-20,-6.820195177552908
p01,2020-09-21,-5.878196213111368
p01,2020-09-22,-5.59977957470339
p01,2020-09-23,-5.448457069868972
p01,2020-09-24,-4.9529522542061395
p01,2020-09-25,-5.680748518115597
p01,2020-09-26,-6.217719425963784
p01,2020-09-27,-7.053073756352859
p01,2020-09-28,-6.111074791910642
p01,2020-09-29,-5.832658153504044
p01,2020-09-30,-5.6813356486669
p01,2020-10-01,-5.185830833003851
p01,2020-10-02,-5.91362709691512
p01,2020-10-03,-6.450598004764045
p01,2020-10-04,-7.285952335151922
p01,2020-10-05,-6.34395337070992
p01,2020-10-06,-6.065536732303956
p01,2020-10-07,-5.91421422746829
p01,2020-10-08,-5.4187094118042385
p01,2020-10-09,-6.146505675716004
p01,2020-10-10,-6.683476583564081
p01,2020-10-11,-7.518830913952097
p01,2020-10-12,-6.576831949509194
p01,2020-10-13,-6.29841531110461
p01,2020-10-14,-6.147092806267335
p01,2020-10-15,-5.651587990603289
p01,2020-10-16,-6.379384254515527
p01,2020-10-17,-6.916355162360623
p01,2020-10-18,-7.75170949275116
p01,2020-10-19,-6.809710528306988
p01,2020-10-20,-6.5312938899017015
p01,2020-10-21,-6.379971385065263
p01,2020-10-22,-5.884466569402959
p01,2020-10-23,-6.61226283331573
p01,2020-10-24,-7.14923374116077
p01,2020-10-25,-7.984588071551111
p01,2020-10-26,-7.042589107107746
p01,2020-10-27,-6.7641724687023554
p01,2020-10-28,-6.612849963866652
p01,2020-10-29,-6.117345148202008
p01,2020-10-30,-6.845141412115252
p01,2020-10-31,-7.3821123199609175
p01,2020-11-01,-8.21746665035106
p01,2020-11-02,-7.2754676859084535
p01,2020-11-03,-6.997051047501229
p01,2020-11-04,-6.8457285426645775
p01,2020-11-05,-6.350223727002395
p01,2020-11-06,-7.078019990916136
p01,2020-11-07,-7.614990898757348
p01,2020-11-08,-8.450345229149239
p01,2020-11-09,-7.508346264707728
p01,2020-11-10,-7.229929626301141
p01,2020-11-11,-7.078607121464238
p01,2020-11-12,-6.583102305800106
p01,2020-11-13,-7.310898569712459
p01,2020-11-14,-7.847869477557609
p01,2020-11-15,-8.683223807949187
p01,2020-11-16,-7.741224843505524
p01,2020-11-17,-7.462808205100012
p01,2020-11-18,-7.311485700263283
p01,2020-11-19,-6.815980884600497
p01,2020-11-20,-7.543777148512661
p01,2020-11-21,-8.080748056357645
p01,2020-11-22,-8.91610238674825
p01,2020-11-23,-7.974103422306278
p01,2020-11-24,-7.695686783900668
p01,2020-11-25,-7.5443642790646726
p01,2020-11-26,-7.048859463400887
p01,2020-11-27,-7.776655727312863
p01,2020-11-28,-8.313626635157792
p01,2020-11-29,-9.148980965548427
p01,2020-11-30,-8.206982001104073
p01,2020-12-01,-7.928565362697761
p01,2020-12-02,-7.777242857862599
p01,2020-12-03,-7.281738042198597
p01,2020-12-04,-8.009534306109868
p01,2020-12-05,-8.546505213957825
p01,2020-12-06,-9.38185954434749
p01,2020-12-07,-8.439860579904781
p01,2020-12-08,-8.161443941498415
p01,2020-12-09,-8.010121436662256
p01,2020-12-10,-7.514616620999606
p01,2020-12-11,-8.242412884909392
p01,2020-12-12,-8.779383792758086
p01,2020-12-13,-9.61473812314744
p01,2020-12-14,-8.672739158705536
p01,2020-12-15,-8.394322520298328
p01,2020-12-16,-8.243000015461915
p01,2020-12-17,-7.747495199798655
p01,2020-12-18,-8.475291463710274
p01,2020-12-19,-9.012262371558121
p01,2020-12-20,-9.847616701945618
p01,2020-12-21,-8.905617737503333
p01,2020-12-22,-8.627201099098981
p01,2020-12-23,-8.475878594261575
p01,2020-12-24,-7.980373778599043
p01,2020-12-25,-8.708170042509797
p01,2020-12-26,-9.245140950354662
p01,2020-12-27,-10.080495280745566
p01,2020-12-28,-9.138496316302607
p01,2020-12-29,-8.860079677896072
p01,2020-12-30,-8.7087571730595
p01,2020-12-31,-8.213252357397376
p01,2021-01-01,-8.94104862130932
p01,2021-01-02,-9.47801952915481
p01,2021-01-03,-10.313373859544631
p01,2021-01-04,-9.371374895101884
p01,2021-01-05,-9.092958256696727
p01,2021-01-06,-8.941635751862009
p01,2021-01-07,-8.446130936197763
p01,2021-01-08,-9.173927200109526
p01,2021-01-09,-9.710898107954957
p01,2021-01-10,-10.546252438345691
p01,2021-01-11,-9.60425347390407
p01,2021-01-12,-9.32583683549738
p01,2021-01-13,-9.174514330659939
p01,2021-01-14,-8.679009514996812
p01,2021-01-15,-9.406805778909728
p01,2021-01-16,-9.943776686754994
p01,2021-01-17,-10.779131017143868
p01,2021-01-18,-9.837132052701865
p01,2021-01-19,-9.55871541429447
p01,2021-01-20,-9.407392909459595
p01,2021-01-21,-8.911888093795865
p01,2021-01-22,-9.63968435770673
p01,2021-01-23,-10.176655265555254
p01,2021-01-24,-11.012009595943818
p01,2021-01-25,-10.070010631501143
p01,2021-01-26,-9.791593993095125
p01,2021-01-27,-9.64027148825864
p01,2021-01-28,-9.144766672594914
p01,2021-01-29,-9.872562936506252
p01,2021-01-30,-10.40953384435529
p01,2021-01-31,-11.244888174742883
p01,2021-02-01,-10.302889210300417
p01,2021-02-02,-10.024472571895041
p01,2021-02-03,-9.873150067060031
p01,2021-02-04,-9.377645251395302
p01,2021-02-05,-10.105441515307135
p01,2021-02-06,-10.642412423151717
p01,2021-02-07,-11.477766753543058
p01,2021-02-08,-10.535767789099692
p01,2021-02-09,-10.257351150693914
p01,2021-02-10,-10.106028645857956
p01,2021-02-11,-9.610523830193014
p01,2021-02-12,-10.33832009410666
