logId,activityName,activityTypeId,activityLevel,averageHeartRate,calories,duration,activeDuration,steps,source,logType,manualValuesSpecified,heartRateZones,lastModified,startTime,originalStartTime,originalDuration,elevationGain,hasGps,shouldFetchDetails,distance,distanceUnit,speed,tcxLink,pace,vo2Max,swimLengths,poolLength,poolLengthUnit
28138145818,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 3, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 55, 'name': 'very'}]",133.0,576,3577000,3575000,8903.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'CALORIES', 'STEPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 2}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 13}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 45}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",01/17/20 10:49:57,2020-01-17 09:45:56,01/17/20 09:45:56,3577000,21.336,False,False,10.439031,Kilometer,10.408027972027973,,,,,,
28147254515,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 45, 'name': 'very'}]",167.0,573,2822000,2700000,7264.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'CALORIES', 'STEPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 0}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 3}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 1}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 41}]",01/18/20 16:42:57,2020-01-18 15:43:55,01/18/20 15:43:55,2822000,85.344,False,False,8.593257,Kilometer,11.323866666666667,,,,,,
28188217119,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 3, 'name': 'lightly'}, {'minutes': 6, 'name': 'fairly'}, {'minutes': 6, 'name': 'very'}]",98.0,94,922000,922000,1171.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 7}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 8}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 0}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",01/18/20 18:09:37,2020-01-18 17:38:08,01/18/20 17:38:08,922000,6.096,False,False,,,,,,,,,
28211103153,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 36, 'name': 'very'}]",164.0,445,2319000,2192000,4841.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'CALORIES', 'STEPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 0}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 5}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 8}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 23}]",01/20/20 17:44:48,2020-01-20 17:01:14,01/20/20 17:01:14,2319000,67.97,False,False,5.460937,Kilometer,8.968697080291971,,,,,,
28211244863,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 3, 'name': 'very'}]",119.0,21,165000,164000,283.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'CALORIES', 'STEPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 0}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 2}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 1}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",01/21/20 15:21:08,2020-01-21 15:14:54,01/21/20 15:14:54,165000,0.0,False,False,0.291554,Kilometer,6.399878048780487,,,,,,
28211244862,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 60, 'name': 'very'}]",148.0,680,11422000,3564000,9530.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'CALORIES', 'STEPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 0}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 1}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 59}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",01/21/20 18:29:42,2020-01-21 15:17:48,01/21/20 15:17:48,11422000,83.21,False,False,11.275734,Kilometer,11.241929292929292,,,,,,
28476469065,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 2, 'name': 'fairly'}, {'minutes': 13, 'name': 'very'}]",108.0,109,921000,921000,1253.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 2}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 13}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 0}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",01/29/20 15:35:59,2020-01-22 15:36:10,01/22/20 15:36:10,921000,6.096,False,False,,,,,,,,,
28269826630,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 39, 'name': 'very'}]",162.0,485,2379000,2377000,6118.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'CALORIES', 'STEPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 0}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 2}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 14}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 23}]",01/22/20 17:03:36,2020-01-22 16:10:14,01/22/20 16:10:14,2379000,104.546,False,False,7.064359,Kilometer,10.620969289019774,,,,,,
28305005523,Sport,15000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 3, 'name': 'lightly'}, {'minutes': 9, 'name': 'fairly'}, {'minutes': 22, 'name': 'very'}]",106.0,298,2048000,2048000,2032.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 7}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 24}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 1}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 2}]",01/23/20 12:00:31,2020-01-23 08:35:03,01/23/20 08:35:03,2048000,,False,False,,,,,,,,,
28305005529,Sport,15000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 22, 'name': 'lightly'}, {'minutes': 31, 'name': 'fairly'}, {'minutes': 3, 'name': 'very'}]",94.0,309,3380000,3380000,2175.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 28}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 26}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 0}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",01/23/20 12:00:31,2020-01-23 10:51:34,01/23/20 10:51:34,3380000,,False,False,,,,,,,,,
28268256448,Treadmill,20049,"[{'minutes': 4, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 2, 'name': 'fairly'}, {'minutes': 28, 'name': 'very'}]",127.0,330,2329000,2192000,4776.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'CALORIES', 'STEPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 5}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 4}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 27}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",01/23/20 19:49:20,2020-01-23 19:01:13,01/23/20 19:01:13,2329000,8.23,False,False,5.523117,Kilometer,9.071638686131386,,,,,,
28321605817,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 4, 'name': 'lightly'}, {'minutes': 5, 'name': 'fairly'}, {'minutes': 8, 'name': 'very'}]",90.0,107,973000,973000,1395.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 16}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 1}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 0}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",01/23/20 20:34:48,2020-01-23 20:07:57,01/23/20 20:07:57,973000,9.144,False,False,,,,,,,,,
28339012247,Swim,90024,"[{'minutes': 10, 'name': 'sedentary'}, {'minutes': 4, 'name': 'lightly'}, {'minutes': 14, 'name': 'fairly'}, {'minutes': 25, 'name': 'very'}]",,349,3226000,3226000,,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",,01/24/20 11:59:22,2020-01-24 10:50:19,01/24/20 10:50:19,3226000,,False,False,1.9,Kilometer,2.120272783632982,,1697.8947368421054,,76.0,25.0,Meter
28351470498,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 14, 'name': 'very'}]",97.0,125,1025000,1025000,1819.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 8}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 10}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 0}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",01/24/20 23:13:38,2020-01-24 22:42:00,01/24/20 22:42:00,1025000,3.048,False,False,,,,,,,,,
28326849264,Hike,90012,"[{'minutes': 38, 'name': 'sedentary'}, {'minutes': 46, 'name': 'lightly'}, {'minutes': 23, 'name': 'fairly'}, {'minutes': 26, 'name': 'very'}]",84.0,623,8014000,8011000,4335.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'VO2_MAX', 'HEARTRATE', 'CALORIES', 'ELEVATION', 'STEPS', 'GPS', 'PACE']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 88}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 46}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 0}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",01/25/20 12:30:35,2020-01-25 10:16:13,01/25/20 10:16:13,8014000,658.063,True,True,2.527164,Kilometer,1.128600674073149,https://www.fitbit.com/activities/exercise/28326849264?export=tcx,3189.790758326863,,,,
28321909051,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 15, 'name': 'very'}]",150.0,167,1051000,920000,2396.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'CALORIES', 'STEPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 0}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 1}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 13}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 1}]",01/25/20 15:32:04,2020-01-25 14:59:38,01/25/20 14:59:38,1051000,9.144,False,False,2.800265,Kilometer,10.765956521739131,,,,,,
28379070540,Sport,15000,"[{'minutes': 13, 'name': 'sedentary'}, {'minutes': 34, 'name': 'lightly'}, {'minutes': 27, 'name': 'fairly'}, {'minutes': 32, 'name': 'very'}]",97.0,616,6400000,6400000,4446.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 46}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 48}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 0}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",01/26/20 13:21:51,2020-01-26 10:29:51,01/26/20 10:29:51,6400000,,False,False,,,,,,,,,
28389999663,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 56, 'name': 'very'}]",151.0,653,3478000,3350000,9009.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'CALORIES', 'STEPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 0}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 3}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 45}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 8}]",01/27/20 17:28:27,2020-01-27 16:27:13,01/27/20 16:27:13,3478000,68.275,False,False,10.639343,Kilometer,11.38188895522388,,,,,,
28421772914,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 62, 'name': 'very'}]",146.0,718,4113000,3842000,9787.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'CALORIES', 'STEPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 0}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 4}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 60}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",01/28/20 15:25:51,2020-01-28 14:06:25,01/28/20 14:06:25,4113000,94.183,False,False,11.503921,Kilometer,10.579099427381571,,,,,,
28457601912,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 45, 'name': 'very'}]",163.0,565,2723000,2721000,6450.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'CALORIES', 'STEPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 0}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 5}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 11}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 29}]",01/29/20 17:46:10,2020-01-29 16:48:05,01/29/20 16:48:05,2723000,364.541,False,False,7.383125,Kilometer,9.697547960308711,,,,,,
28511962381,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 46, 'name': 'very'}]",154.0,550,2792000,2791000,7472.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'CALORIES', 'STEPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 0}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 0}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 42}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 4}]",01/30/20 10:22:02,2020-01-30 09:21:14,01/30/20 09:21:14,2792000,39.319,False,False,8.858437,Kilometer,11.300865639555715,,,,,,
28541197944,Treadmill,20049,"[{'minutes': 14, 'name': 'sedentary'}, {'minutes': 14, 'name': 'lightly'}, {'minutes': 15, 'name': 'fairly'}, {'minutes': 66, 'name': 'very'}]",114.0,847,6590000,6588000,11463.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'CALORIES', 'STEPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 36}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 20}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 54}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",01/31/20 15:11:02,2020-01-31 13:13:25,01/31/20 13:13:25,6590000,237.439,False,False,12.581046,Kilometer,6.808426229508196,,,,,,
28541801458,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 63, 'name': 'very'}]",161.0,795,3889000,3766000,10250.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'CALORIES', 'STEPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 0}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 3}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 27}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 33}]",02/01/20 15:42:02,2020-02-01 14:30:29,02/01/20 14:30:29,3889000,458.724,False,False,12.133367,Kilometer,11.549088688263408,,,,,,
28603536369,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 6, 'name': 'fairly'}, {'minutes': 8, 'name': 'very'}]",106.0,106,973000,973000,1144.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 0}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 13}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 0}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",02/02/20 00:20:03,2020-02-01 21:50:10,02/01/20 21:50:10,973000,15.24,False,False,,,,,,,,,
28615727047,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 43, 'name': 'very'}]",136.0,467,2704000,2702000,6964.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'CALORIES', 'STEPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 0}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 18}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 27}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",02/02/20 19:43:51,2020-02-02 18:58:06,02/02/20 18:58:06,2704000,53.95,False,False,8.151773,Kilometer,10.793165062916358,,,,,,
28614342391,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 23, 'name': 'very'}]",141.0,252,1406000,1404000,2436.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'CALORIES', 'STEPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 0}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 8}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 13}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 3}]",02/03/20 17:23:07,2020-02-03 16:44:45,02/03/20 16:44:45,1406000,125.578,False,False,2.692593,Kilometer,6.773769230769231,,,,,,
28620529618,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 59, 'name': 'very'}]",161.0,758,3714000,3590000,9796.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'CALORIES', 'STEPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 0}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 2}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 21}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 36}]",02/05/20 07:33:32,2020-02-04 15:43:10,02/04/20 15:43:10,3714000,199.339,False,False,11.611414,Kilometer,11.645588857938717,,,,,,
28682955754,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 24, 'name': 'very'}]",172.0,319,1673000,1455000,3623.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'CALORIES', 'STEPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 0}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 0}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 6}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 18}]",02/05/20 17:24:13,2020-02-05 16:45:26,02/05/20 16:45:26,1673000,43.891,False,False,4.157609,Kilometer,10.157344329896908,,,,,,
28721251425,Sport,15000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 6, 'name': 'fairly'}, {'minutes': 8, 'name': 'very'}]",99.0,119,922000,922000,880.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 4}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 12}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 0}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",02/06/20 11:19:03,2020-02-06 10:29:56,02/06/20 10:29:56,922000,,False,False,,,,,,,,,
28740282044,Treadmill,20049,"[{'minutes': 8, 'name': 'sedentary'}, {'minutes': 5, 'name': 'lightly'}, {'minutes': 6, 'name': 'fairly'}, {'minutes': 64, 'name': 'very'}]",133.0,788,5187000,5031000,10541.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'CALORIES', 'STEPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 17}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 7}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 60}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",02/07/20 15:03:11,2020-02-07 13:35:57,02/07/20 13:35:57,5187000,265.176,False,False,11.995203,Kilometer,8.510669051878354,,,,,,
28741269000,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 3, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 56, 'name': 'very'}]",161.0,765,3733000,3731000,8863.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'CALORIES', 'STEPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 0}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 8}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 8}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 46}]",02/08/20 12:46:10,2020-02-08 11:41:35,02/08/20 11:41:35,3733000,817.169,False,False,10.441304,Kilometer,10.024055749128921,,,,,,
28731518651,Hike,90012,"[{'minutes': 140, 'name': 'sedentary'}, {'minutes': 93, 'name': 'lightly'}, {'minutes': 57, 'name': 'fairly'}, {'minutes': 64, 'name': 'very'}]",91.0,1508,21282000,21280000,8369.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'VO2_MAX', 'HEARTRATE', 'CALORIES', 'ELEVATION', 'STEPS', 'GPS', 'PACE']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 254}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 97}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 3}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",02/09/20 17:30:08,2020-02-09 11:27:26,02/09/20 11:27:26,21282000,1080.516,True,True,4.692625,Kilometer,0.793864285714285,https://www.fitbit.com/activities/exercise/28731518651?export=tcx,4534.780144141227,,,,
